tenure,TotalCharges,MonthlyCharges,Contract_Two year,InternetService_Fiber optic,PaymentMethod_Electronic check,Contract_One year,gender,TechSupport_Yes,OnlineSecurity_Yes,Partner,PaperlessBilling
0.3106496014024181,-0.2834035543162046,-0.8462432830035223,False,False,True,False,1,False,False,1,1
0.8400143297628127,1.216417238506858,1.0365727181846955,False,True,True,True,0,False,True,0,0
1.6137012404433893,1.3452884412083193,0.28876406810994,True,False,False,False,0,False,False,1,1
1.5729808767233588,0.8233181573462905,-0.2164222199405615,True,False,False,False,1,True,False,1,0
-0.9516816739185228,-0.8522060126621772,-0.6767399889865777,False,False,False,False,0,False,False,0,1
1.1657772395230557,1.8700161540908349,1.2808568772091151,False,True,False,True,1,True,False,1,1
-0.62591876415828,-0.2945215081268065,0.8703930181680831,False,True,False,False,0,False,False,0,1
0.1477681465222966,-0.446731590057666,-0.9941432160183072,False,False,False,False,1,True,False,0,1
0.1477681465222966,-0.1501866434784568,-0.3693075439558449,False,False,False,True,0,False,True,1,0
0.8400143297628127,1.2130200859536189,0.9684390411778844,False,True,True,False,0,False,True,1,0
-1.1960038562387048,-0.915340107515238,0.4865179111297087,False,True,True,False,1,False,False,0,1
1.6137012404433893,2.208562259510095,1.151236711196158,True,True,True,False,0,False,False,1,1
-1.2774445836787656,-0.9972026602754438,-1.504314895069307,False,False,False,False,0,False,False,0,1
-0.3408762181180675,-0.1276198443747946,0.6659919871476498,False,False,False,True,0,True,True,1,1
0.0256070553622056,-0.6527225676040959,-1.3497677740538576,False,False,False,True,1,False,False,1,0
0.9214550572028734,1.4436955680914445,1.2010906212011416,False,True,False,True,0,False,True,0,1
0.0663274190822359,0.4137406803592955,0.9800716201790473,False,True,True,False,1,False,False,1,1
-0.9109613101984924,-0.632560246606298,0.5147684601325326,False,True,False,False,1,False,False,0,1
1.6137012404433893,2.6512950630394214,1.638143232244832,True,True,False,False,0,True,True,1,1
-0.3001558543980371,0.0393921165380369,1.15456030519649,False,True,True,False,1,False,False,0,1
1.369379058123207,2.0040492639186462,1.15456030519649,False,True,False,False,0,False,False,1,1
0.6364125111626608,0.3112525585258501,-0.1383177609327537,False,False,False,True,1,True,True,1,1
0.5549717837226001,-0.0946851121541028,-0.6501512369839195,False,False,False,False,0,False,False,0,1
0.9621754209229036,-0.1360024285970738,-0.952598291014154,False,False,False,True,0,False,False,1,1
1.6137012404433893,-0.1510469613328486,-1.2982520670487077,True,False,False,False,1,False,False,1,1
-0.2187151269579764,0.1016658935367057,1.0232783421833662,False,True,True,False,0,False,False,1,1
1.0436161483629645,0.5932162204447262,-0.1665683099355778,True,False,False,False,1,True,True,1,0
-0.62591876415828,-0.3266179819252704,0.8188773111629334,False,True,True,False,0,False,True,1,1
0.188488510242327,0.5275673503249818,1.1312951471941644,False,True,False,False,0,True,False,0,0
0.8400143297628127,0.502838726869258,-0.0635368959252781,False,False,False,True,0,True,True,0,0
0.3513699651224484,0.328150083563392,0.3253236021135945,False,False,False,False,0,False,True,1,1
1.4100994218432374,2.131993970469224,1.3572995392167568,False,True,True,True,1,False,True,1,1
0.9621754209229036,1.826139943516852,1.5683477582378549,False,True,True,True,1,True,False,0,1
-1.1960038562387048,-0.9052148281520114,0.3103674291120993,False,True,False,False,1,False,False,1,1
-1.1145631287986442,-0.8339187433983103,0.5396954151350245,False,True,False,False,1,False,False,0,1
0.2292088739623573,-0.6720907490439936,-1.4893587220678115,True,False,False,False,1,False,False,1,1
-1.1145631287986442,-0.8659931577646102,0.1641292930974807,False,True,True,False,0,False,False,0,1
1.002895784642934,0.129350480902391,-0.6617838159850825,False,False,True,False,0,False,False,1,1
-0.2594354906780068,0.0361934988742724,0.8654076271675846,False,True,True,False,1,False,False,1,1
0.4328106925625091,-0.3439125767417623,-1.0406735320229583,False,False,False,False,1,False,True,0,1
-0.9516816739185228,-0.7999472178659156,-0.4623681759651477,False,False,False,False,1,False,False,1,0
-1.2774445836787656,-0.9755182384583372,0.1292315560939922,False,True,True,False,1,False,False,0,0
-1.2774445836787656,-0.972893166030834,0.3269853991137605,False,True,False,False,0,False,False,1,1
-0.9924020376385532,-0.809101882213931,-0.3327480099521901,False,False,False,False,0,False,False,1,1
0.7178532386027215,1.2080346542845788,1.2991366442109429,False,True,False,False,0,False,False,1,1
-0.3001558543980371,-0.4077966922883954,-0.3693075439558449,False,False,False,True,0,False,False,1,0
-0.748079855318371,-0.4726955417145677,0.827186296163764,False,True,False,False,1,True,False,1,1
-0.8295205827584317,-0.8106019236010756,-1.0223937650211312,False,False,False,False,0,True,False,0,0
-0.2187151269579764,-0.7720640956107552,-1.5076384890696393,False,False,True,False,0,False,False,0,1
-1.2774445836787656,-0.973312295241948,0.2954112561106046,False,True,True,False,0,False,False,0,1
-0.3408762181180675,0.0957098468524547,1.269224298207953,False,True,False,False,0,False,False,0,1
-0.3815965818380978,-0.8055061947712164,-1.4577845790646555,True,False,False,False,0,False,False,1,0
-0.9109613101984924,-0.8281832910356982,-0.6385186579827569,False,False,True,False,0,False,False,0,1
-0.2187151269579764,0.0033028855179084,0.6809481601491449,False,True,True,False,1,False,False,0,1
1.002895784642934,0.8207592632152794,0.2106596091021319,False,False,False,True,0,False,False,1,1
1.2879383306831464,1.3951648173308806,0.719169491152966,True,False,False,False,1,True,True,0,1
-1.1145631287986442,-0.8955307374320625,-0.4706771609659783,False,False,False,False,1,False,False,0,1
1.369379058123207,2.013909830095906,1.3589613362169235,True,True,False,False,0,True,True,0,1
-1.2774445836787656,-0.9968938282251494,-1.481049737066981,False,False,False,False,1,False,False,0,1
-1.1960038562387048,-0.9443262013785932,-1.0140847800203006,False,False,False,False,1,True,True,0,0
-0.7888002190384014,-0.4315105818645801,1.1379423351948288,False,True,False,False,0,True,False,0,1
1.125056875803025,0.3298486598400117,-0.4640299729653139,False,False,True,False,1,False,False,0,1
-1.2774445836787656,-0.9747902771969288,0.184070857099474,False,True,True,False,0,False,False,0,1
0.0256070553622056,0.6069371872506675,1.5184938482328711,False,True,True,False,1,True,False,0,1
0.880734693482843,1.2572492474422234,1.0781176431888486,True,True,False,False,1,False,False,0,1
-1.2774445836787656,-0.9730475820559812,0.3153528201125979,False,True,False,False,0,False,False,0,1
0.2292088739623573,0.7705961144745873,1.3373579752147635,False,True,True,False,1,True,False,1,1
-1.2774445836787656,-0.9965849961748549,-1.4577845790646555,False,False,False,False,1,False,False,0,0
0.758573602322752,-0.5659628209035059,-1.4926823160681442,False,False,False,True,1,False,False,0,1
-1.2774445836787656,-0.9859082310075308,-0.6534748309842519,False,False,True,False,0,False,False,0,0
0.5549717837226001,0.0795844019406493,-0.346042385953519,True,False,False,False,1,True,False,0,0
0.9214550572028734,0.9837343480421182,0.5579751821368518,False,True,True,False,1,False,False,0,1
-0.2594354906780068,-0.0842510007405815,0.5230774451333633,False,True,True,False,0,True,False,0,1
-0.5444780367182193,-0.290727285794617,0.8089065291619363,False,True,True,False,1,False,False,1,1
-1.2774445836787656,-0.99718060084328,-1.502653098069141,False,False,False,False,0,False,False,0,0
0.4735310562825394,0.1188281317602143,-0.3277626189516918,False,False,False,False,0,True,False,1,1
1.002895784642934,1.4504898731979232,1.0149693571825356,False,True,False,False,1,True,False,1,1
0.5142514200025698,0.553178351067261,0.5396954151350245,True,False,False,False,1,True,True,1,1
-1.2774445836787656,-0.9859964687361864,-0.6601220189849164,False,False,False,False,1,False,False,0,1
-0.62591876415828,-0.4262824964417375,0.395119076120572,False,True,True,False,0,False,False,0,1
-0.2187151269579764,-0.0263229318781994,0.7025515211513048,False,True,True,True,0,False,True,1,1
-0.7073594915983407,-0.2692855177313133,1.2293411702039656,False,True,True,False,1,False,True,1,0
0.7992939660427822,0.6995868023390167,0.3535741511164189,False,False,False,True,0,False,True,1,1
-1.2774445836787656,-0.9744814451466344,0.2073360151017999,False,True,True,False,0,False,False,1,1
-0.9109613101984924,-0.7019812796260682,0.2688225041079463,False,True,True,False,0,False,False,0,1
-1.0331224013585834,-0.8067856418367223,0.1524967140963176,False,True,True,False,0,False,False,1,1
0.8400143297628127,1.5573898814641474,1.5633623672373562,False,True,False,True,1,True,False,1,1
-1.2774445836787656,-0.9972908980040992,-1.5109620830699717,False,False,True,False,1,False,False,0,0
0.758573602322752,0.8105236866912329,0.531386430134194,False,True,True,False,1,True,False,1,1
-0.5851984004382496,-0.1956731926004035,1.1628692901973208,False,True,False,False,1,True,False,1,0
-1.2774445836787656,-0.9863273602186446,-0.6850489739874083,False,False,False,False,0,False,False,0,1
-0.2187151269579764,-0.4360768843225059,-0.5238546649712943,False,False,False,False,0,False,False,0,0
1.4100994218432374,0.5732744937685673,-0.3776165289566755,False,False,False,False,1,True,False,0,1
-1.0331224013585834,-0.772902354032983,0.3203382111130964,False,True,False,False,0,False,False,1,1
-0.62591876415828,-0.5008654365878586,0.1741000750984774,False,True,True,False,1,False,False,0,1
1.4100994218432374,2.100537220203513,1.307445629211773,False,True,True,True,0,False,False,1,0
0.6771328748826912,0.7858171226676732,0.5513279941361872,True,False,False,False,0,True,True,0,0
-1.2774445836787656,-0.9969600065216409,-1.4860351280674795,False,False,False,False,0,False,False,0,0
0.9214550572028734,0.3870267080088214,-0.1765390919365744,False,False,False,True,0,False,True,1,0
-1.2367242199587352,-0.923943286059156,0.8238627021634315,False,True,False,False,0,False,False,1,1
-0.7888002190384014,-0.5047478966487038,0.8753784091685812,False,True,True,False,0,False,False,0,1
0.7992939660427822,1.1958357882979462,1.0465435001856922,True,True,False,False,0,True,False,1,1
0.6771328748826912,1.0823841286790463,0.966777244177718,False,True,False,False,0,False,True,1,1
0.6364125111626608,-0.5525948050121869,-1.481049737066981,True,False,False,False,1,False,False,1,0
-1.2774445836787656,-0.9880700553595924,-0.8163309370005319,False,False,True,False,0,False,False,1,0
-0.5444780367182193,-0.5234101762593569,-0.2845558969473725,False,False,True,False,1,False,False,0,1
1.6137012404433893,2.6701558775395497,1.653099405246327,True,True,False,False,0,True,True,1,1
-0.5037576729981889,-0.2405641370539251,0.6809481601491449,False,True,True,False,0,False,False,0,1
0.7178532386027215,1.3509356558422758,1.3689321182179202,False,True,False,False,0,False,True,1,0
-1.1960038562387048,-0.9578486332950592,-0.9276713360116622,False,False,False,False,0,True,False,0,1
-1.2367242199587352,-0.9884671251385422,-1.4960059100684764,False,False,False,False,0,False,False,0,0
-1.2774445836787656,-0.9702680936033308,0.5247392421335293,False,True,True,False,0,False,False,1,1
-0.3408762181180675,-0.4717911049958481,-0.5055748979694671,False,False,False,False,0,False,True,0,1
1.4100994218432374,1.3013681117700089,0.356897745116751,True,False,True,False,1,False,True,1,1
-1.2774445836787656,-0.9706872228144448,0.4931650991303729,False,True,True,False,1,False,False,0,1
0.3513699651224484,0.9949405395813756,1.5683477582378549,False,True,True,True,0,True,False,1,1
0.0256070553622056,0.0552749076960396,0.3037202411114352,False,False,False,True,0,True,False,1,1
-1.1552834925186746,-0.8818980083547768,0.3037202411114352,False,True,True,False,0,False,False,0,1
-1.2774445836787656,-0.974525564010962,0.2040124211014678,False,True,False,False,1,False,False,0,0
-1.1145631287986442,-0.8404483353188225,0.5297246331340278,False,True,True,False,1,False,True,0,0
-1.2774445836787656,-0.9726725717091952,0.3436033691154218,False,True,True,False,1,False,False,0,1
1.1657772395230557,-0.4416138017956429,-1.479387940066815,True,False,False,False,1,False,False,1,0
1.3286586944031769,1.1690556376509806,0.3785011061189107,True,False,False,False,0,True,True,1,0
-0.9109613101984924,-0.593691527133519,0.9219087251732327,False,True,False,False,0,True,False,1,1
-1.2774445836787656,-0.9867023705654308,-0.7132995229902325,False,False,True,False,0,False,False,0,1
0.5142514200025698,0.225772258890766,-0.0685222869257764,False,False,False,True,0,False,True,0,0
1.4915401492832985,2.236401262900928,1.3872118852197473,True,True,False,False,0,True,False,0,1
1.4100994218432374,2.4144208804635414,1.7096005032519754,True,True,False,False,0,True,True,0,0
1.6137012404433893,2.4685547269937342,1.4686399382278874,True,True,False,False,0,True,True,1,1
-0.2187151269579764,-0.0695814783515929,0.5546515881365197,False,True,True,False,0,False,False,0,1
1.4100994218432374,0.7385217001082872,-0.1449649489334182,True,False,False,False,0,True,True,1,1
-1.2774445836787656,-0.9839670009771082,-0.5072366949696331,False,False,True,False,1,False,False,0,0
-1.2774445836787656,-0.9970261848181328,-1.491020519067978,False,False,False,False,1,False,False,0,0
0.8400143297628127,0.1178354573128391,-0.613591702980265,False,False,False,False,0,False,True,0,1
-0.1372743995179157,-0.1364436172403516,0.1358787440946564,False,False,False,False,1,False,True,0,1
1.6137012404433893,-0.3346696746650912,-1.461108173064988,True,False,False,False,0,False,False,0,1
-0.0965540357978854,-0.3305225014182795,-0.3144682429503628,False,False,False,False,1,False,True,0,1
-0.5037576729981889,-0.2198944491163577,0.8620840331672525,False,True,False,False,0,False,False,0,1
-0.8295205827584317,-0.9054574819058142,-1.505976692069473,False,False,False,False,1,False,False,0,0
0.5142514200025698,-0.5958533514855805,-1.4760643460664828,True,False,False,False,0,False,False,1,0
-0.748079855318371,-0.5127554705241968,0.3884718881199074,False,True,True,False,0,False,False,0,0
-0.0151133083578247,-0.7170258123618429,-1.4694171580658184,False,False,False,True,1,False,False,0,0
-1.1960038562387048,-0.9832390397156996,-1.4694171580658184,False,False,False,False,0,False,False,1,1
0.4328106925625091,0.6025914791143806,0.6676537841478158,False,True,True,False,0,False,False,0,1
0.1477681465222966,0.1675132985459254,0.3369561811147576,False,True,False,False,1,False,False,0,1
0.2292088739623573,0.4344544871611907,0.6477122201458225,False,True,False,False,1,True,False,0,1
-1.2774445836787656,-0.983194920851372,-0.4490737999638187,False,False,False,False,0,False,True,0,0
-1.1145631287986442,-0.802109042217977,0.8172155141627669,False,True,True,False,1,True,False,0,1
-1.2774445836787656,-0.9968497093608214,-1.477726143066649,False,False,False,False,1,False,False,0,0
-1.2367242199587352,-0.9909819004052262,-1.4694171580658184,False,False,False,False,1,False,False,0,1
-0.9516816739185228,-0.8220728283262998,-0.6518130339840859,False,False,True,False,1,False,False,0,0
-0.9924020376385532,-0.9103105569818708,-1.1769408860365806,False,False,False,False,0,False,True,0,0
-0.7073594915983407,-0.531836879345964,0.3203382111130964,False,True,True,False,0,False,False,0,1
1.5729808767233588,-0.1953864199822728,-1.329826210051864,True,False,False,False,1,False,False,1,0
-1.2367242199587352,-0.9308920071907824,0.6959043331506402,False,True,True,False,1,False,False,0,1
-0.8295205827584317,-0.8971631354121905,-1.505976692069473,False,False,False,False,1,False,False,0,0
-0.7073594915983407,-0.8644269380809738,-1.491020519067978,False,False,False,False,1,False,False,0,0
0.5142514200025698,0.7663827629312837,0.8155537171626008,False,True,False,False,1,False,False,0,1
1.6137012404433893,2.3813758510820304,1.39884446422091,False,True,False,True,1,False,True,1,1
-1.0738427650786138,-0.9543632430131642,-1.4677553610656522,False,False,False,True,0,False,False,0,0
-1.2367242199587352,-0.9430026354487596,0.1957034361006372,False,True,True,False,1,False,False,0,1
1.6137012404433893,1.4658432379839927,0.4566055651267183,True,True,False,False,1,False,True,1,0
0.7178532386027215,1.231483830674797,1.2941512532104444,False,True,True,False,0,True,False,1,0
-0.6666391278783103,-0.8468235112141875,-1.5109620830699717,False,False,False,True,1,False,False,0,1
1.4508197855632678,-0.3939213094573069,-1.4860351280674795,True,False,False,False,1,False,False,0,0
-1.0738427650786138,-0.9641355714617688,-1.4976677070686424,False,False,False,True,1,False,False,1,0
0.3920903288424788,-0.5867428060018929,-1.3198554280508674,False,False,True,True,0,False,False,0,0
1.5322605130033284,1.8487288020526784,0.8670694241677506,False,True,True,False,1,False,True,1,1
-1.1552834925186746,-0.9189137355257888,-0.6468276429835875,False,False,False,False,1,False,False,0,1
0.9621754209229036,-0.5117186772124938,-1.4943441130683104,True,False,False,False,1,False,False,1,1
0.7992939660427822,0.950115773424346,0.6992279271509723,False,True,False,False,1,True,False,1,0
-0.5851984004382496,-0.2825652958939768,0.7839795741594444,False,True,True,False,1,True,False,0,1
-1.0331224013585834,-0.8635225013622542,-0.6684310039857471,False,False,False,False,0,False,False,0,1
1.6137012404433893,2.608676240098781,1.5949365102405126,True,True,False,False,1,True,True,0,1
-1.2367242199587352,-0.9853346857712696,-1.3381351950526947,False,False,True,False,1,False,False,0,0
-1.2774445836787656,-0.9752535252723706,0.1491731200959855,False,True,True,False,1,False,False,1,1
-1.2367242199587352,-0.918229893128708,1.177825463198816,False,True,True,False,0,False,True,0,0
1.125056875803025,0.3484006422898453,-0.4989277099688025,False,False,True,False,1,False,False,1,1
-1.1552834925186746,-0.8766258040676065,0.468238144127881,False,True,True,False,1,False,False,0,1
-1.2774445836787656,-0.9863494196508088,-0.6867107709875744,False,False,True,False,1,False,False,0,1
0.4328106925625091,0.0725695025125314,-0.3094828519498643,False,False,True,True,1,True,False,0,0
1.3286586944031769,-0.2564248687797639,-1.2716633150460497,True,False,False,False,1,False,False,0,0
-0.9924020376385532,-0.6438105570098832,1.1595456961969886,False,True,True,False,1,False,False,0,1
-0.7073594915983407,-0.4959682426474745,0.3901336851200734,False,False,False,False,1,True,False,1,0
-1.1552834925186746,-0.9011558926338552,0.0262001420836923,False,False,False,False,0,True,False,0,0
-0.3408762181180675,0.0014940120804692,0.9917041991802098,False,True,True,False,1,False,True,0,1
0.3106496014024181,0.8088471698467773,1.2143849972024705,False,True,True,False,0,False,False,1,1
-0.6666391278783103,-0.6695097954808181,-0.4856333339674735,False,False,True,False,1,False,True,0,1
-1.1145631287986442,-0.8913615047530867,-0.3011738669490337,False,False,False,False,0,True,False,1,1
-0.7888002190384014,-0.6342147040185898,0.1009810070911679,False,False,False,False,1,True,True,0,0
